property_address,sale_price,sale_date,city,state,latitude,longitude,zip_code
"1837  PRIMROSE AVE, Nashville, TN",299900,2013-06-26,NASHVILLE,TN,36.1215083,-86.8013254,37212.0
"3507  GRAYSWOOD AVE, Nashville, TN",440000,2013-06-05,NASHVILLE,TN,36.1151492,-86.8312701,37215.0
"3436  STOKESMONT RD, Nashville, TN",405000,2013-06-14,NASHVILLE,TN,36.1161043,-86.8042334,37215.0
"3428  STOKESMONT RD, Nashville, TN",10750000,2013-06-28,NASHVILLE,TN,36.116432,-86.8041926,37215.0
"2920  PRIMROSE CIR, Nashville, TN",350000,2013-06-24,NASHVILLE,TN,36.119924,-86.8009089,37212.0
"1516 A  FERGUSON AVE, Nashville, TN",216000,2013-06-27,NASHVILLE,TN,36.1192102,-86.7933574,37212.0
"1501  CEDAR LN, Nashville, TN",477000,2013-06-06,NASHVILLE,TN,36.1203019,-86.7936489,37212.0
"2833  SUGARTREE RD, Nashville, TN",650000,2013-06-18,NASHVILLE,TN,36.1092319,-86.8244668,37215.0
"3508  BELMONT BLVD, Nashville, TN",537500,2013-06-28,NASHVILLE,TN,36.1118009,-86.8000727,37215.0
"3503  GRANNY WHITE PIKE, Nashville, TN",550000,2013-06-14,NASHVILLE,TN,36.1114626,-86.79274,37204.0
"3916  VAILWOOD DR, Nashville, TN",342500,2013-06-03,NASHVILLE,TN,36.1075887,-86.8304008,37215.0
"1726  GLEN ECHO RD, Nashville, TN",650000,2013-06-04,NASHVILLE,TN,36.1076581,-86.8056364,37215.0
"1305  GRANDVIEW DR, Nashville, TN",455000,2013-06-25,NASHVILLE,TN,36.1084392,-86.7957658,37215.0
"1209 A  DALLAS AVE, Nashville, TN",269500,2013-06-19,NASHVILLE,TN,36.122929,-86.7923082,37212.0
"1001  CARUTHERS AVE, Nashville, TN",495000,2013-06-03,NASHVILLE,TN,36.125486,-86.786482,37204.0
"907  MONTROSE AVE, Nashville, TN",670000,2013-06-21,NASHVILLE,TN,36.1231272,-86.7839965,37204.0
"2312  CISCO ST, Nashville, TN",360000,2013-06-03,NASHVILLE,TN,36.1260467,-86.780241,37204.0
"915  BATTLEFIELD DR, Nashville, TN",550000,2013-06-10,NASHVILLE,TN,36.1150029,-86.7893304,37204.0
"1029  NOELTON AVE, Nashville, TN",990000,2013-06-03,NASHVILLE,TN,36.1122254,-86.7880222,37204.0
"1113  CLIFTON LN, Nashville, TN",295000,2013-06-28,NASHVILLE,TN,36.1137901,-86.7905811,37204.0
"1002 A  NOELTON AVE, Nashville, TN",245000,2013-06-27,NASHVILLE,TN,36.1125491,-86.7899483,37204.0
"1011  GRAYBAR LN, Nashville, TN",585000,2013-06-24,NASHVILLE,TN,36.108568,-86.7886858,37204.0
"3609 A  WILBUR PL, Nashville, TN",323000,2013-06-18,NASHVILLE,TN,36.108683,-86.7833622,37204.0
"3624  RAINBOW PL, Nashville, TN",550000,2013-06-28,NASHVILLE,TN,36.1069769,-86.7778636,37204.0
"3533  PLEASANT VALLEY RD, Nashville, TN",432500,2013-06-21,NASHVILLE,TN,36.1085855,-86.7759069,37204.0
"658  HICKS RD, Nashville, TN",186000,2013-06-05,NASHVILLE,TN,36.0913849,-86.9375549,37221.0
"7732  DAN KESTNER DR, Nashville, TN",239525,2013-06-27,NASHVILLE,TN,36.0868332,-86.9355691,37221.0
"512  HOLT VALLEY RD, Nashville, TN",96000,2013-06-20,NASHVILLE,TN,36.0885269,-86.9337523,37221.0
"223  BROOK HOLLOW RD, Nashville, TN",1275000,2013-06-29,NASHVILLE,TN,36.102874,-86.883904,37205.0
"201  VAUGHNS GAP RD, Nashville, TN",661000,2013-06-28,NASHVILLE,TN,36.095909,-86.891431,37205.0
"1017  PERCY WARNER BLVD, Nashville, TN",280000,2013-06-24,NASHVILLE,TN,36.0921858,-86.8793267,37205.0
"1007  PERCY WARNER BLVD, Nashville, TN",250000,2013-06-27,NASHVILLE,TN,36.0909809,-86.8802601,37205.0
"56  VAUGHNS GAP RD, Nashville, TN",280000,2013-06-14,NASHVILLE,TN,36.085228,-86.885491,37205.0
"914  PERCY WARNER BLVD, Nashville, TN",280000,2013-06-24,NASHVILLE,TN,36.0836809,-86.8839616,37205.0
"810  PERCY WARNER BLVD, Nashville, TN",260000,2013-06-06,NASHVILLE,TN,36.083571,-86.8904304,37205.0
"102  ALLENDALE DR, Nashville, TN",242403,2013-06-13,NASHVILLE,TN,36.1021674,-86.8716499,37205.0
"222  HARDING PL, Nashville, TN",290000,2013-06-26,NASHVILLE,TN,36.099815,-86.8659377,37205.0
"131  PAGE RD, Nashville, TN",900000,2013-06-14,NASHVILLE,TN,36.0986527,-86.8692614,37205.0
"129  PAGE RD, Nashville, TN",970000,2013-06-28,NASHVILLE,TN,36.0987476,-86.8692998,37205.0
"125  CLYDELAN CT, Nashville, TN",915000,2013-06-14,NASHVILLE,TN,36.0871926,-86.869775,37205.0
"4505  HARPETH HILLS DR, Nashville, TN",499000,2013-06-19,NASHVILLE,TN,36.0909598,-86.8479232,37215.0
"2255  CASTLEMAN DR, Nashville, TN",416500,2013-06-07,NASHVILLE,TN,36.1000075,-86.8255664,37215.0
"1821  SHACKLEFORD RD, Nashville, TN",325000,2013-06-24,NASHVILLE,TN,36.1018176,-86.8077267,37215.0
"1706  WARFIELD DR, Nashville, TN",376000,2013-06-26,NASHVILLE,TN,36.1004312,-86.805587,37215.0
"1717  TEMPLE AVE, Nashville, TN",367000,2013-06-14,NASHVILLE,TN,36.0989595,-86.8062128,37215.0
"3509  TRIMBLE RD, Nashville, TN",400000,2013-06-07,NASHVILLE,TN,36.0967484,-86.8300334,37215.0
"4415  BELMONT PARK TER, Nashville, TN",440000,2013-06-07,NASHVILLE,TN,36.0962505,-86.806046,37215.0
"1106  BROOKMEADE DR, Nashville, TN",305500,2013-06-25,NASHVILLE,TN,36.0980204,-86.7937833,37204.0
"1031  BATTERY LN, Nashville, TN",1732500,2013-06-25,NASHVILLE,TN,36.0883811,-86.7926488,37220.0
"1019  WOODVALE DR, Nashville, TN",410000,2013-06-28,NASHVILLE,TN,36.1019762,-86.7930994,37204.0
"4316  DALE AVE, Nashville, TN",455000,2013-06-07,NASHVILLE,TN,36.0959017,-86.7917011,37204.0
"919  CORAL RD, Nashville, TN",850000,2013-06-17,NASHVILLE,TN,36.093933,-86.788855,37204.0
"758  ELYSIAN FIELDS RD, Nashville, TN",291000,2013-06-13,NASHVILLE,TN,36.0844719,-86.7424523,37211.0
"790  BELLEVUE RD, Nashville, TN",162500,2013-06-04,NASHVILLE,TN,36.069197,-86.9415132,37221.0
"7406  HARROW DR, Nashville, TN",227000,2013-06-17,NASHVILLE,TN,36.0773638,-86.9390684,37221.0
"473  SADDLE DR, Nashville, TN",253000,2013-06-28,NASHVILLE,TN,36.0785998,-86.9336577,37221.0
"7105  PATTEN LN, Nashville, TN",212000,2013-06-27,NASHVILLE,TN,36.0674295,-86.926124,37221.0
"7124  BIRCH BARK DR, Nashville, TN",259900,2013-06-25,NASHVILLE,TN,36.0691989,-86.9284186,37221.0
"1099  LYNNWOOD BLVD, Nashville, TN",740000,2013-06-27,NASHVILLE,TN,36.0776913,-86.8475878,37215.0
"6136  HILLSBORO PIKE, Nashville, TN",965000,2013-06-28,NASHVILLE,TN,36.1093197,-86.8117717,37027.0
"1780  TYNE BLVD, Nashville, TN",835000,2013-06-28,NASHVILLE,TN,36.071057,-86.8266944,37215.0
"1607  OTTER CREEK RD, Nashville, TN",635500,2013-06-21,NASHVILLE,TN,36.0637319,-86.8268546,37215.0
"5111  GRANNY WHITE PIKE, Nashville, TN",500000,2013-06-25,NASHVILLE,TN,36.0728798,-86.8095749,37220.0
"6400  WORCHESTER DR, Nashville, TN",742000,2013-06-14,NASHVILLE,TN,36.049909,-86.885767,37221.0
"1421  OLD HICKORY BLVD, Nashville, TN",500000,2013-06-07,BRENTWOOD,TN,36.0426507,-86.8284443,37027.0
"1128  OMAN DR, Nashville, TN",305000,2013-06-17,BRENTWOOD,TN,36.0481629,-86.8089087,37027.0
"849  FOREST HILLS DR, Nashville, TN",50000,2013-06-26,NASHVILLE,TN,36.0524216,-86.7765557,37220.0
"881  LAKEMONT DR, Nashville, TN",493000,2013-06-14,NASHVILLE,TN,36.0451736,-86.7815344,37220.0
"8975  HIGHWAY 100, Nashville, TN",175000,2013-06-10,NASHVILLE,TN,36.0607467,-86.9161628,37221.0
"1915  DELTA AVE, Nashville, TN",35000,2013-06-03,NASHVILLE,TN,36.183485,-86.8014869,37208.0
"1748  22ND AVE N, Nashville, TN",56650,2013-06-18,NASHVILLE,TN,36.1784738,-86.8126848,37208.0
"1750  22ND AVE N, Nashville, TN",45000,2013-06-14,NASHVILLE,TN,36.1785178,-86.8126936,37208.0
"1617  21ST AVE N, Nashville, TN",15000,2013-06-07,NASHVILLE,TN,36.1751369,-86.8109061,37208.0
"1700  14TH AVE N, Nashville, TN",10000,2013-06-05,NASHVILLE,TN,36.177932,-86.805946,37208.0
"1536  14TH AVE N, Nashville, TN",13500,2013-06-20,NASHVILLE,TN,36.1750183,-86.8035195,37208.0
"2403  BURCH ST, Nashville, TN",43000,2013-06-20,NASHVILLE,TN,36.1740468,-86.8148911,37208.0
"625  WESTBORO DR, Nashville, TN",50000,2013-06-06,NASHVILLE,TN,36.1542997,-86.8782513,37209.0
"6204  FREEDOM DR, Nashville, TN",120000,2013-06-07,NASHVILLE,TN,36.1555827,-86.8766365,37209.0
"476  SUNLINER DR, Nashville, TN",80000,2013-06-06,NASHVILLE,TN,36.151731,-86.88491,37209.0
"6104  LOUISIANA AVE, Nashville, TN",410000,2013-06-13,NASHVILLE,TN,36.1642974,-86.8621424,37209.0
"6106  LOUISIANA AVE, Nashville, TN",410000,2013-06-13,NASHVILLE,TN,36.1643116,-86.8621675,37209.0
"6116  MORROW RD, Nashville, TN",139000,2013-06-26,NASHVILLE,TN,36.163874,-86.8636237,37209.0
"808  NASHUA CT, Nashville, TN",136500,2013-06-28,NASHVILLE,TN,36.1583334,-86.8707618,37209.0
"905  MARILYN RD, Nashville, TN",96000,2013-06-21,NASHVILLE,TN,36.1619063,-86.8606742,37209.0
"5806  CARL PL, Nashville, TN",67000,2013-06-28,NASHVILLE,TN,36.159605,-86.858387,37209.0
"5406  LOUISIANA AVE, Nashville, TN",115000,2013-06-03,NASHVILLE,TN,36.1620007,-86.8533261,37209.0
"5503  LOUISIANA AVE, Nashville, TN",60000,2013-06-21,NASHVILLE,TN,36.1617912,-86.8545463,37209.0
"5501  LOUISIANA AVE, Nashville, TN",60000,2013-06-21,NASHVILLE,TN,36.161792,-86.854527,37209.0
"5207  TENNESSEE AVE, Nashville, TN",215180,2013-06-20,NASHVILLE,TN,36.1608564,-86.8506141,37209.0
"1030  40TH AVE N, Nashville, TN",78000,2013-06-28,NASHVILLE,TN,36.1636054,-86.8377007,37209.0
"6000  ROBERTSON AVE, Nashville, TN",185000,2013-06-17,NASHVILLE,TN,36.15665,-86.865718,37209.0
"5919  ROBERTSON AVE, Nashville, TN",50000,2013-06-17,NASHVILLE,TN,36.156092,-86.8639957,37209.0
"5911  DEAL AVE, Nashville, TN",155000,2013-06-03,NASHVILLE,TN,36.1549338,-86.8640266,37209.0
"5812 A  ROBERTSON AVE, Nashville, TN",3000,2013-06-18,NASHVILLE,TN,36.1511816,-86.8577902,37209.0
"5812  ROBERTSON AVE, Nashville, TN",67000,2013-06-18,NASHVILLE,TN,36.155161,-86.861091,37209.0
"507  STEVENSON ST, Nashville, TN",99900,2013-06-27,NASHVILLE,TN,36.151495,-86.8664953,37209.0
"3604  BATAVIA ST, Nashville, TN",175000,2013-06-17,NASHVILLE,TN,36.159112,-86.8282523,37209.0
"3407  GENEVA CIR, Nashville, TN",105500,2013-06-28,NASHVILLE,TN,36.1605373,-86.8268533,37209.0
"609  39TH AVE N, Nashville, TN",18000,2013-06-24,NASHVILLE,TN,36.1558174,-86.833002,37209.0
"5143  BUENA VISTA PIKE, Nashville, TN",92000,2013-06-21,NASHVILLE,TN,36.2359826,-86.8271857,37218.0
"4204  KINGS CT, Nashville, TN",222000,2013-06-25,NASHVILLE,TN,36.2144208,-86.8503923,37218.0
"4134  AMES CT, Nashville, TN",33000,2013-06-21,NASHVILLE,TN,36.2262089,-86.8244334,37218.0
"760  MOORMANS ARM RD, Nashville, TN",63500,2013-06-04,NASHVILLE,TN,36.215189,-86.816586,37207.0
"2734  COMBS DR, Nashville, TN",98116,2013-06-19,NASHVILLE,TN,36.2179477,-86.7928118,37207.0
"4014  W HAMILTON RD, Nashville, TN",112400,2013-06-03,NASHVILLE,TN,36.2101384,-86.8484743,37218.0
"2318  LLOYD AVE, Nashville, TN",40000,2013-06-18,NASHVILLE,TN,36.2008048,-86.8317969,37218.0
"1714  EDGEWOOD AVE, Nashville, TN",114900,2013-06-14,NASHVILLE,TN,36.2043105,-86.7840577,37207.0
"1704  KASSIA ST, Nashville, TN",100000,2013-06-28,NASHVILLE,TN,36.2015481,-86.7842789,37207.0
"3250  PANORAMA DR, Nashville, TN",84970,2013-06-18,NASHVILLE,TN,36.183178,-86.841832,37218.0
"629  GAYLEMORE DR, Nashville, TN",189900,2013-06-07,GOODLETTSVILLE,TN,36.368567,-86.73247,37072.0
"1916  NORMERLE DR, Nashville, TN",192500,2013-06-28,GOODLETTSVILLE,TN,36.3685999,-86.7316317,37072.0
"0  BRICK CHURCH PIKE, Nashville, TN",250000,2013-06-28,GOODLETTSVILLE,TN,36.3321619,-86.746099,37072.0
"0  BRICK CHURCH PIKE, Nashville, TN",250000,2013-06-28,GOODLETTSVILLE,TN,36.3321619,-86.746099,37072.0
"235  BRICK CHURCH PIKE, Nashville, TN",250000,2013-06-28,GOODLETTSVILLE,TN,36.3321619,-86.746099,37072.0
"102  ISAAC DR, Nashville, TN",139000,2013-06-24,GOODLETTSVILLE,TN,36.3374119,-86.7220514,37072.0
"129  GARRETT DR, Nashville, TN",124942,2013-06-14,GOODLETTSVILLE,TN,36.0764632,-86.7408386,37211.0
"208  EAST AVE, Nashville, TN",129900,2013-06-24,GOODLETTSVILLE,TN,36.2474329,-86.7144704,37115.0
"2156  QUAIL RIDGE DR, Nashville, TN",143000,2013-06-28,NASHVILLE,TN,36.2887664,-86.787716,37207.0
"203  CUNNIFF PKWY, Nashville, TN",172000,2013-06-17,GOODLETTSVILLE,TN,36.283466,-86.7414742,37072.0
"1014  NESBITT DR, Nashville, TN",11100,2013-06-20,NASHVILLE,TN,36.2712931,-86.7436181,37207.0
"107  PORT DR, Nashville, TN",130000,2013-06-14,MADISON,TN,36.2645277,-86.7421858,37115.0
"126  PORT DR, Nashville, TN",160000,2013-06-28,MADISON,TN,36.2619371,-86.742776,37115.0
"128  RHINE DR, Nashville, TN",100000,2013-06-14,MADISON,TN,36.26138,-86.7400913,37115.0
"111  BRENTON CT, Nashville, TN",127500,2013-06-07,GOODLETTSVILLE,TN,36.0388453,-86.7674901,37027.0
"821  HAMBLEN DR, Nashville, TN",80000,2013-06-11,MADISON,TN,36.2870165,-86.7251324,37115.0
"121  SLAYTON CT, Nashville, TN",87000,2013-06-07,MADISON,TN,36.2852462,-86.7178498,37115.0
"2104  PAULA DR, Nashville, TN",199500,2013-06-27,MADISON,TN,36.2989,-86.6878718,37115.0
"2109  PAULA DR, Nashville, TN",180900,2013-06-18,MADISON,TN,36.2992579,-86.6872292,37115.0
"2136  E HILL DR, Nashville, TN",140000,2013-06-21,MADISON,TN,36.297404,-86.6840641,37115.0
"422  NORTHSIDE DR, Nashville, TN",190000,2013-06-18,MADISON,TN,36.3002636,-86.6804113,37115.0
"102  ALTA LOMA RD, Nashville, TN",85000,2013-06-21,MADISON,TN,36.2945105,-86.7050593,37115.0
"1213  FLORENCE AVE, Nashville, TN",36850,2013-06-06,MADISON,TN,36.2799898,-86.7059483,37115.0
"518  MACFIE CT, Nashville, TN",72000,2013-06-18,MADISON,TN,36.2833657,-86.7129703,37115.0
"802  N GRAYCROFT AVE, Nashville, TN",175000,2013-06-14,MADISON,TN,36.2736144,-86.7296312,37115.0
"312  WILLIAMS AVE, Nashville, TN",199999,2013-06-27,MADISON,TN,36.2676096,-86.7142025,37115.0
"1517  HERITAGE VIEW BLVD, Nashville, TN",89995,2013-06-18,MADISON,TN,36.2686041,-86.7173782,37115.0
"314  WILLIAMS AVE, Nashville, TN",199999,2013-06-27,MADISON,TN,36.2676183,-86.7142707,37115.0
"400  DELAWARE AVE, Nashville, TN",65500,2013-06-04,MADISON,TN,36.2654028,-86.7038293,37115.0
"210  FOREST PARK RD, Nashville, TN",50000,2013-06-24,MADISON,TN,36.261393,-86.70351,37115.0
"109  RANDY RD, Nashville, TN",95000,2013-06-10,MADISON,TN,36.2627457,-86.6905154,37115.0
"211  DUE WEST AVE, Nashville, TN",75100,2013-06-17,MADISON,TN,36.2551351,-86.7489661,37115.0
"513 A  FREDA VILLA, Nashville, TN",229000,2013-06-28,MADISON,TN,36.244447,-86.7291455,37115.0
"4603  SAUNDERS AVE, Nashville, TN",170000,2013-06-28,NASHVILLE,TN,36.2373612,-86.7318675,37216.0
"320  HARRINGTON AVE, Nashville, TN",76500,2013-06-27,MADISON,TN,36.2566806,-86.7083145,37115.0
"509  IDLEWILD AVE, Nashville, TN",140000,2013-06-28,MADISON,TN,36.257513,-86.7069623,37115.0
"253  ROBINWOOD AVE, Nashville, TN",18000,2013-06-03,MADISON,TN,36.2548038,-86.7112242,37115.0
"241  MANZANO RD, Nashville, TN",120000,2013-06-07,MADISON,TN,36.2575311,-86.6800846,37115.0
"608  PEELER TRL, Nashville, TN",35000,2013-06-04,MADISON,TN,36.2405161,-86.6784004,37115.0
"1308  APACHE LN, Nashville, TN",95000,2013-06-12,MADISON,TN,36.243874,-86.669625,37115.0
"520  NAWAKWA TRL, Nashville, TN",144500,2013-06-07,MADISON,TN,36.2368382,-86.664464,37115.0
"228  BROADMOOR DR, Nashville, TN",14500,2013-06-25,NASHVILLE,TN,36.2300814,-86.7541694,37207.0
"232  BROADMOOR DR, Nashville, TN",14500,2013-06-25,NASHVILLE,TN,36.2301911,-86.753899,37207.0
"4416  GRAYCROFT AVE, Nashville, TN",134000,2013-06-10,NASHVILLE,TN,36.231781,-86.737445,37216.0
"4900  LOG CABIN RD, Nashville, TN",156500,2013-06-28,NASHVILLE,TN,36.23069,-86.718609,37216.0
"4711  TANGLEWOOD DR, Nashville, TN",199000,2013-06-05,NASHVILLE,TN,36.2293287,-86.7154163,37216.0
"437  BROADMOOR DR, Nashville, TN",142500,2013-06-03,NASHVILLE,TN,36.2299006,-86.7408743,37216.0
"1009  CALVERT ST, Nashville, TN",144600,2013-06-10,NASHVILLE,TN,36.225822,-86.7291631,37216.0
"4712  LOG CABIN RD, Nashville, TN",146000,2013-06-13,NASHVILLE,TN,36.229669,-86.717534,37216.0
"1219  WINDING WAY, Nashville, TN",223000,2013-06-28,NASHVILLE,TN,36.2263993,-86.719653,37216.0
"1026 B  HORSESHOE DR, Nashville, TN",164000,2013-06-21,NASHVILLE,TN,36.2197597,-86.7341905,37216.0
"1306  PLYMOUTH AVE, Nashville, TN",191500,2013-06-17,NASHVILLE,TN,36.2212177,-86.7138605,37216.0
"1151  ARDEE AVE, Nashville, TN",132000,2013-06-28,NASHVILLE,TN,36.2187286,-86.7255127,37216.0
"1128  ARDEE AVE, Nashville, TN",175000,2013-06-14,NASHVILLE,TN,36.2189917,-86.7263895,37216.0
"1108 B  SUNNYMEADE DR, Nashville, TN",230000,2013-06-10,NASHVILLE,TN,36.2161982,-86.723014,37216.0
"1356  GREENLAND AVE, Nashville, TN",166000,2013-06-04,NASHVILLE,TN,36.2172932,-86.7144973,37216.0
"1342  GREENLAND AVE, Nashville, TN",85000,2013-06-10,NASHVILLE,TN,36.2177253,-86.7147964,37216.0
"1359  GREENLAND AVE, Nashville, TN",150000,2013-06-17,NASHVILLE,TN,36.2172764,-86.7142515,37216.0
"1411  JANIE AVE, Nashville, TN",203000,2013-06-21,NASHVILLE,TN,36.2143946,-86.7153137,37216.0
"1601  RIVERWOOD DR, Nashville, TN",263000,2013-06-26,NASHVILLE,TN,36.21552,-86.710035,37216.0
"1805  HUDSON RD, Nashville, TN",126000,2013-06-18,MADISON,TN,36.2245393,-86.6561358,37115.0
"1430  NEELYS BEND RD, Nashville, TN",89900,2013-06-24,MADISON,TN,36.2340686,-86.6702467,37115.0
"1731  HUDSON RD, Nashville, TN",475000,2013-06-14,MADISON,TN,36.2286769,-86.6585533,37115.0
"1427  NEELYS BEND RD, Nashville, TN",300000,2013-06-14,MADISON,TN,36.2338313,-86.6699738,37115.0
"131  KINGSTON ST, Nashville, TN",3000,2013-06-12,NASHVILLE,TN,36.2092569,-86.7648854,37207.0
"2622  WOODYHILL DR, Nashville, TN",65500,2013-06-10,NASHVILLE,TN,36.2123287,-86.7582759,37207.0
"540  NORTON AVE, Nashville, TN",75000,2013-06-27,NASHVILLE,TN,36.2071797,-86.7553013,37207.0
"326  MARSHALL ST, Nashville, TN",55000,2013-06-10,NASHVILLE,TN,36.2013061,-86.7648456,37207.0
"1507  MERIDIAN ST, Nashville, TN",65900,2013-06-28,NASHVILLE,TN,36.20015,-86.76649,37207.0
"913  WARD ST, Nashville, TN",65000,2013-06-14,NASHVILLE,TN,36.1983571,-86.7544716,37207.0
"913  WARD ST, Nashville, TN",33686,2013-06-14,NASHVILLE,TN,36.1983571,-86.7544716,37207.0
"1210  STOCKELL ST, Nashville, TN",119900,2013-06-05,NASHVILLE,TN,36.19249,-86.7688602,37207.0
"1216  PENNOCK AVE, Nashville, TN",70000,2013-06-04,NASHVILLE,TN,36.1923672,-86.7662673,37207.0
"1206  STAINBACK AVE, Nashville, TN",45000,2013-06-17,NASHVILLE,TN,36.192098,-86.7649457,37207.0
"1409  MONTGOMERY AVE, Nashville, TN",154400,2013-06-19,NASHVILLE,TN,36.1959809,-86.7554497,37207.0
"1113  KIRKLAND AVE, Nashville, TN",267500,2013-06-25,NASHVILLE,TN,36.2085481,-86.7333597,37216.0
"1231  HOWARD AVE, Nashville, TN",231500,2013-06-26,NASHVILLE,TN,36.2115393,-86.7272779,37216.0
"1141  GREENFIELD AVE, Nashville, TN",200000,2013-06-27,NASHVILLE,TN,36.2106098,-86.730099,37216.0
"1105  GREENFIELD AVE, Nashville, TN",347500,2013-06-21,NASHVILLE,TN,36.2108852,-86.7322062,37216.0
"1315  SUNNYMEADE DR, Nashville, TN",149900,2013-06-21,NASHVILLE,TN,36.214067,-86.7189037,37216.0
"902  ELVIRA AVE, Nashville, TN",15000,2013-06-19,NASHVILLE,TN,36.2066502,-86.7437014,37216.0
"912  ELVIRA AVE, Nashville, TN",54500,2013-06-21,NASHVILLE,TN,36.2066159,-86.7433184,37216.0
"931  ELVIRA AVE, Nashville, TN",123500,2013-06-28,NASHVILLE,TN,36.2065986,-86.741292,37216.0
"921  ELVIRA AVE, Nashville, TN",69900,2013-06-28,NASHVILLE,TN,36.2066157,-86.7414815,37216.0
"1067  ZOPHI ST, Nashville, TN",58300,2013-06-21,NASHVILLE,TN,36.2050306,-86.7403627,37216.0
"1126  KIRKLAND AVE, Nashville, TN",279750,2013-06-25,NASHVILLE,TN,36.2082374,-86.7322901,37216.0
"1414  MCGAVOCK PIKE, Nashville, TN",227000,2013-06-07,NASHVILLE,TN,36.2053287,-86.7229294,37216.0
"2212  RAVENWOOD DR, Nashville, TN",285000,2013-06-07,NASHVILLE,TN,36.2037748,-86.7137716,37216.0
"1013  BURCHWOOD AVE, Nashville, TN",263900,2013-06-03,NASHVILLE,TN,36.201992,-86.7426737,37216.0
"925  FAIRWIN AVE, Nashville, TN",190000,2013-06-27,NASHVILLE,TN,36.1996942,-86.7460982,37216.0
"1014  SPAIN AVE, Nashville, TN",200000,2013-06-28,NASHVILLE,TN,36.2009286,-86.743175,37216.0
"1021  DELMAS AVE, Nashville, TN",280000,2013-06-03,NASHVILLE,TN,36.1997957,-86.7428458,37216.0
"1312  LITTON AVE, Nashville, TN",55000,2013-06-14,NASHVILLE,TN,36.201831,-86.7344925,37216.0
"1642  CHASE ST, Nashville, TN",51500,2013-06-18,NASHVILLE,TN,36.1978264,-86.7343372,37216.0
"2407  BRANCH ST, Nashville, TN",42000,2013-06-14,NASHVILLE,TN,36.2012087,-86.7250851,37216.0
"2407  BRANCH ST, Nashville, TN",61000,2013-06-28,NASHVILLE,TN,36.2012087,-86.7250851,37216.0
"2631  PENNINGTON AVE, Nashville, TN",164515,2013-06-19,NASHVILLE,TN,36.19761,-86.7304522,37216.0
"1604  LITTON AVE, Nashville, TN",84175,2013-06-07,NASHVILLE,TN,36.2001796,-86.7249399,37216.0
"1810  RIVERSIDE DR, Nashville, TN",120500,2013-06-13,NASHVILLE,TN,36.2520734,-86.641387,37138.0
"1710  HANOVER RD, Nashville, TN",69900,2013-06-10,NASHVILLE,TN,36.2025638,-86.7215993,37216.0
"2100  THISTLEWOOD AVE, Nashville, TN",137500,2013-06-10,NASHVILLE,TN,36.201559,-86.718721,37216.0
"2110  STRATFORD AVE, Nashville, TN",123500,2013-06-26,NASHVILLE,TN,36.2053211,-86.7163108,37216.0
"2131  FERNWOOD DR, Nashville, TN",195900,2013-06-25,NASHVILLE,TN,36.2025567,-86.712606,37216.0
"1817  STRATFORD AVE, Nashville, TN",180000,2013-06-24,NASHVILLE,TN,36.1988725,-86.7169296,37216.0
"1821  CLOVERLEAF DR, Nashville, TN",105000,2013-06-27,NASHVILLE,TN,36.19823,-86.7118744,37216.0
"1004  CAHAL AVE, Nashville, TN",105000,2013-06-14,NASHVILLE,TN,36.19702,-86.745846,37206.0
"2406  BRASHER AVE, Nashville, TN",83000,2013-06-03,NASHVILLE,TN,36.1949448,-86.7488151,37206.0
"917  DOUGLAS AVE, Nashville, TN",196500,2013-06-27,NASHVILLE,TN,36.1931255,-86.7484868,37206.0
"1125  DOUGLAS AVE, Nashville, TN",312500,2013-06-25,NASHVILLE,TN,36.1925557,-86.7421975,37206.0
"1210  CHESTER AVE, Nashville, TN",127000,2013-06-27,NASHVILLE,TN,36.195056,-86.738782,37206.0
"1400  DOUGLAS AVE, Nashville, TN",390500,2013-06-14,NASHVILLE,TN,36.1920607,-86.7413057,37206.0
"1527  DOUGLAS AVE, Nashville, TN",289000,2013-06-06,NASHVILLE,TN,36.192074,-86.7383026,37206.0
"1705  STRAIGHTWAY AVE, Nashville, TN",90000,2013-06-17,NASHVILLE,TN,36.1928842,-86.7351268,37206.0
"1607  BRANCH ST, Nashville, TN",410000,2013-06-13,NASHVILLE,TN,36.195705,-86.725836,37216.0
"1615  PORTER AVE, Nashville, TN",25000,2013-06-28,NASHVILLE,TN,36.1956551,-86.7248931,37206.0
"1818 A  CAHAL AVE, Nashville, TN",119900,2013-06-25,NASHVILLE,TN,36.1958012,-86.7333086,37206.0
"1800  PORTER RD, Nashville, TN",299900,2013-06-24,NASHVILLE,TN,36.19598,-86.720699,37206.0
"2730  BOBBY AVE, Nashville, TN",178900,2013-06-28,NASHVILLE,TN,36.2091881,-86.7117834,37216.0
"3919  IVY DR, Nashville, TN",193000,2013-06-05,NASHVILLE,TN,36.2085389,-86.7037131,37216.0
"3912  MOSS ROSE DR, Nashville, TN",349900,2013-06-12,NASHVILLE,TN,36.2096037,-86.7030128,37216.0
"2302  MILTON DR, Nashville, TN",104000,2013-06-24,NASHVILLE,TN,36.2084672,-86.7074929,37216.0
"3830  MOSS ROSE DR, Nashville, TN",328700,2013-06-21,NASHVILLE,TN,36.2068417,-86.7008545,37216.0
"2716  SANDY DR, Nashville, TN",120000,2013-06-27,NASHVILLE,TN,36.2044868,-86.7038618,37216.0
"2605  SANDY DR, Nashville, TN",181000,2013-06-03,NASHVILLE,TN,36.2033803,-86.7051029,37216.0
